,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
11022,굽네치킨&피자-성신여대점,lj**님,굽네 갈비천왕/1(사이드 메뉴(찹쌀 치즈볼)),양이 좀 적지만..맛과 배달은 좋네요.,5,5,4,5,2020년 6월 17일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11023,굽네치킨&피자-성신여대점,11**님,"굽네 시카고 피자/1(사이드 메뉴(마블링 소스 추가,피클（피자）,고블링 소스 추가,볼케이노 치즈치밥))",치킨도 먹었었는데 피자가 더 마싯어여~ 피자 양도 많고 진짜 맛있는데 소스 추가해서 먹으면 더 맛있어여,4,5,5,5,2020년 6월 16일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11024,굽네치킨&피자-성신여대점,bl**님,"굽네 볼케이노 순살/1,코카 콜라 1.25L¸¸¸/1",진짜 한입거리지만 맛있ㄹ어요,5,5,3,5,2020년 6월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11025,굽네치킨&피자-성신여대점,gy**님,굽네 볼케이노 순살/1,완전 맛있어요 소스랑 치킨 남겨서 밥 비벼먹고 싶은데 마그마 소스 같이 와서 좋았어요 근데 원래 1인 1닭 못하는데 요건 양이 좀 적어서 닭한마리 뚝딱 가능할 것 같아요,5,5,3,5,2020년 6월 10일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11026,굽네치킨&피자-성신여대점,ab**님,고추바사삭 치킨 ＋ 시카고 피자/1,맛맀게 잘목었숮니다 그런데오늘은 고사삭이 살짝 아쉽네요,5,5,5,5,2020년 6월 8일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11027,굽네치킨&피자-성신여대점,dl**님,굽네 볼케이노/1,포장도 깔끔하고 배달도 예상시간보다 일찍왓어요 ㅎㅎㅎ 맵지만 그래도 너무 맛있어요,5,5,5,5,2020년 5월 22일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11028,굽네치킨&피자-성신여대점,lj**님,고추바사삭＋갈비천왕피자/1,배달도빠르고음식맛나요~^^ 번창하세용~,5,5,5,5,2020년 5월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11029,굽네치킨&피자-성신여대점,hi**님,굽네 볼케이노 순살/1,예상 시간에 맞게 왔고 맛있습니다,5,5,5,5,2020년 5월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11030,굽네치킨&피자-성신여대점,yo**님,굽네 볼케이노/1(바게트볼 추가(바게트볼（갈릭크림）1개)),와! 맛있어요!!! 근데 콜라가 펩시네요..너무 안타까울 뿐입니다 이렇게 맛있는 치킨을 펩시 따위와 겸상해야 한다니 ㅜㅜ ... 흡 ㅜㅜ,4,5,5,5,2020년 5월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11031,굽네치킨&피자-성신여대점,th**님,"시카고 피자＋달콤 크림볼/1(바게트볼 추가(바게트볼（갈릭크림）1개),사이드 메뉴(찹쌀 치즈볼))",맛있어요~* 굳굳. 맛있어여,5,5,5,5,2020년 5월 3일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11032,굽네치킨&피자-성신여대점,mi**님,"굽네 스윗 볼케이노 통다리/1,매콤 소스 추가/2",닭다리 굿 매콤 음,5,5,5,5,2020년 4월 19일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11033,굽네치킨&피자-성신여대점,cl**님,굽네 오리지널/1,맛있고 오는데 좀 오래걸렸어요,5,5,5,4,2020년 4월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11034,굽네치킨&피자-성신여대점,ro**님,"오리지널 치킨 ＋ 시카고 피자/1,코카 콜라 1.25L¸¸¸/1",너무 늦게왔네요;;;,2,3,3,1,2020년 4월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11035,굽네치킨&피자-성신여대점,du**님,굽네 시카고 피자/1,다음에 감사합니다 또 시킬께요,4,3,4,5,2020년 4월 9일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11036,굽네치킨&피자-성신여대점,re**님,"굽네 고추 바사삭 순살/1(사이드 메뉴(갈비천왕 치즈치밥)),콜라 500ml¸/1","배달은 예상시간보다 늦었고, 콜라 추가 주문 넣었는데 기본 콜라만 왓더라고요~ 매장이랑 계속 통화가 안되네요... 확인 부탁 드려요.",4,5,5,4,2020년 4월 7일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11037,굽네치킨&피자-성신여대점,rh**님,굽네 고추 바사삭 순살/1,아주 맛있고 양 많음,5,5,5,5,2020년 4월 4일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11038,굽네치킨&피자-성신여대점,jk**님,고추바사삭＋볼케이노피자/1,ㅠࡇㅠ 분명 두번이나 순살로 시켰을때는 방금 구운거 처럼 뜨끈하고 바삭했는데 이번에 뼈로 온거는 이상하게 딱딱하고 미지근해요 ㅜㅜ 피자는 오다가 식어서 그렇다쳐도 치킨이 전이랑 너무 달라서 좀 속상헙니다ㅜㅜ,3,3,4,5,2020년 4월 3일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11039,굽네치킨&피자-성신여대점,bi**님,"갈비천왕 치킨 ＋ 시카고 피자/1,굽네 고추 바사삭 순살/1",사진을 못찍었는데 피자 완전맛있고 고추바사삭도 진짜 맛있었어요~,5,5,5,5,2020년 3월 30일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11040,굽네치킨&피자-성신여대점,go**님,"굽네 고추 바사삭/1(사이드 메뉴(스윗마그마 소스 추가,찹쌀 치즈볼)),코카 콜라 1.25L¸¸¸/1",너무한거 같아요. 힘든 시기이기 때문에 이런 리뷰 쓰고 싶지 않았습니다 하지만 부모님과 같이 먹으려고 시킨 치킨이 튀긴지 오래된 치킨을 한번 겉에만 튀켜서 가져온것 처럼 별로였습니다. 저 하얀 부분은 안익은건지 뭔지 알수도 없고 너무 딱딱했고 뻑뻑했으며 맛조차 제대로 느낄수가 없었어요. 굽네 평소 좋아했는데 이번일로 좀 실망했습니다. 이런식으로 튀킨 치킨은 아닌거 같네요,1,1,3,3,2020년 3월 29일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11041,굽네치킨&피자-성신여대점,ja**님,갈비천왕 치킨 ＋ 시카고 피자/1(사이드 메뉴(찹쌀 치즈볼)),맛있오요 ~~ 배달은 살짝 아쉽네요,5,5,5,4,2020년 3월 29일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11042,굽네치킨&피자-성신여대점,mj**님,굽네 고추 바사삭/1(사이드 메뉴(콘스프 웨지감자)),1시간30분 걸려 받음 안내못받음 1시간내외도착한다함 치킨 식었음 전화하니까 다른데 배달가고 그 다음 순서로 간다함 2군데 동시배달 사과없다가 화낼려고 하니까 사과함 다른데보다 퍼석함 다신 안시킬듯,3,2,4,1,2020년 3월 28일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11043,굽네치킨&피자-성신여대점,ji**님,굽네 오리지널 순살/1,치킨한마리 다 못먹는데 너무 맛있어서 배부른데도 계속 먹었어요..ㅎㅎㅎ,5,5,5,5,2020년 3월 21일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11044,굽네치킨&피자-성신여대점,yu**님,"굽네 핫 갈비천왕 순살/1(사이드 메뉴(마그마 소스 추가,치킨 무,핫왕중왕 소스 추가)),쌀떡볶이/1",양념을 바른건즤......소스3개추가하길잘했어요,5,1,5,5,2020년 3월 14일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11045,굽네치킨&피자-성신여대점,da**님,"굽네 오리지널 순살/1(사이드 메뉴(달콤소스 추가,치킨 무,매콤치즈 웨지감자))",배달은 거의 한시간 걸렸지만ㅠㅠ 배불리 맛있게 잘 먹었습니다~~!!,5,5,5,4,2020년 3월 14일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11046,굽네치킨&피자-성신여대점,jk**님,굽네 허니멜로 순살/1,"사진이 왜 없나면,,,, 너무 맛있어서 울면서 먹느라,,,,, 굽굽네 최고 ㅜ",5,5,5,5,2020년 3월 10일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11047,굽네치킨&피자-성신여대점,ek**님,"반반B）오리지널 반＋갈비천왕 반/1(사이드 메뉴(마블링 소스 추가,고블링 소스 추가))",맛있어요~! 오랜만에 먹었더니 더 맛있네요,3,3,3,3,2020년 3월 8일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11048,굽네치킨&피자-성신여대점,rm**님,굽네 볼케이노/1(사이드 메뉴(찹쌀 치즈볼)),콜라 작은건데 누락되었다고 다시 가져다 주셔서 너무 감사합니다! 또 주문할게요!!!,5,5,5,5,2020년 3월 6일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11049,굽네치킨&피자-성신여대점,me**님,볼케이노 치킨 ＋ 시카고 피자/1,치킨은 맛있는데 배달이 1시간이 걸리네요..,5,5,4,1,2020년 3월 5일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11050,굽네치킨&피자-성신여대점,ho**님,"오리지널 치킨 ＋ 시카고 피자/1(사이드 메뉴(갈릭소스（피자）,허니멜로 소스 추가)),콜라 1.25L¸¸/1",오랜만에 굽네였는데 역시 어리지널 존맛! 피자도 가격대비 괜찮았어요,5,5,5,5,2020년 3월 3일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11051,굽네치킨&피자-성신여대점,be**님,"오리지널 치킨 ＋ 시카고 피자/1(사이드 메뉴(갈릭소스（피자）,핫왕중왕 소스 추가)),사이즈업 콜라 1.25 L ¸/1",맛있어서 매번 시켜욥,5,5,5,5,2020년 2월 24일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11052,굽네치킨&피자-성신여대점,ro**님,오리지널 치킨 ＋ 시카고 피자/1,예정 도착시간에 맞겠죠 도착했네요,4,4,4,4,2020년 2월 13일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11053,굽네치킨&피자-성신여대점,go**님,"반반A순살）오리지널 반＋볼케이노 반/1,배달생맥주 1000ml¸¸/1",배송이좀많이늦었네요 2시간가까이걸림,3,5,5,1,2020년 2월 9일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11054,굽네치킨&피자-성신여대점,du**님,굽네 오리지널/1,굽네 오리지널은 튀김옷이 없어 담백해 좋아요~,4,4,4,4,2020년 2월 4일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11055,굽네치킨&피자-성신여대점,sp**님,"굽네 갈비천왕/1(사이드 메뉴(마그마 소스 추가)),코카 콜라 1.25L¸¸¸/1",배달하시는분이 친절하시네요 이벤트날이어서 늦을거 예상하고있었는데도 죄송하다고 해주시니 고마웠습니다 갈비천왕 처음 먹어봤는데 맛있었어요 다시 먹을 의향 있습니다,5,5,4,5,2020년 2월 3일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11056,굽네치킨&피자-성신여대점,ch**님,반반A순살）오리지널 반＋볼케이노 반/1,지금껏 먹었던 굽네치킨중에 젤 맛있었네요b,5,5,5,5,2020년 2월 2일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11057,굽네치킨&피자-성신여대점,ot**님,굽네 오리지널/1(사이드 메뉴(고블링 소스 추가)),소스 추가해서 먹엇어요 맛있엇어요,5,5,4,5,2020년 2월 2일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11058,굽네치킨&피자-성신여대점,bk**님,굽네 갈비천왕/1,맛있게 잘 먹었습니다,5,5,5,5,2020년 2월 1일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11059,굽네치킨&피자-성신여대점,ma**님,"두마리）오리지널＋볼케이노/1,코카 콜라 1.25L¸¸¸/1",안매워요 불나게 매운맛 기대했는데ㅡㅡ 주문 두시간만에 왔어요..괜춘 저녁먹고 시킨거라 딱 좋은 시간에 왔어요. 배달원은 핼멧쓰고왔어요. 정심에 중국집 배달ㅇ,5,3,5,5,2020년 1월 31일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11060,굽네치킨&피자-성신여대점,0a**님,굽네 딥치즈 순살/1(사이드 메뉴(허니멜로 소스 추가)),마시쩡 담에 또 시킬래,5,5,5,5,2020년 1월 31일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11061,굽네치킨&피자-성신여대점,손님,굽네 볼케이노 순살/1,맛있는데 조금 더 매웠으면 좋겟어욤!!,5,4,4,5,2020년 1월 29일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11062,굽네치킨&피자-성신여대점,손님,반반A순살）오리지널 반＋볼케이노 반/1,순살 후라이드반볼케이노반 시켰는데 양도 엄청 작고 볼케이노양념이 치킨에 안베고 바닥에 흥건하게 고여있었네요 이게 좀 아쉬웠어요,3,3,3,5,2020년 1월 28일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11063,굽네치킨&피자-성신여대점,jj**님,"굽네 볼케이노 윙＋쌀떡볶이/1,매콤 소스 추가/1,핫 왕중왕 소스 추가/2",치밥을 좋아해서 굽네를 좋마합니다. 매운맛이 포인트인데 점점 안매워요. 소스를 추가했는데 ㅜ 그리고 저는 윙과 떡볶이를시켰는데 닭다리가 더 많아요.ㅠ 저는 윙이 먹고 싶었는데 ㅡ 원래 떡이랑 시키면 섞이는건가요? 주문표에도 윙떡이라고 나와있어요. 맛밌게는 먹었지만 알고는 싶군요. 담번에 참고하겠습니다~^^,3,4,4,5,2020년 1월 28일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11064,굽네치킨&피자-성신여대점,so**님,"갈비천왕 피자/1,콜라 1.25L¸¸/1",감사합니다 감사합니다 ㅣㅣㅣ,2,2,2,4,2020년 1월 27일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11065,굽네치킨&피자-성신여대점,mi**님,굽네 스윗 볼케이노 통다리/1(사이드 메뉴(매콤소스 추가)),울엄마가 좋아해얌.,5,5,5,5,2020년 1월 27일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11066,굽네치킨&피자-성신여대점,dl**님,굽네 갈비천왕/1,갈비천왕 진짜 마싯어용~~,5,5,5,5,2020년 1월 14일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11067,굽네치킨&피자-성신여대점,mo**님,갈비천왕 치킨 ＋ 시카고 피자/1(사이드 메뉴(갈릭소스（피자）)),피자는 한입거리 치킨은 두입거리 결론 남김 근데 맛있네요 !,5,5,5,5,2020년 1월 9일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11068,굽네치킨&피자-성신여대점,kw**님,두마리）오리지널＋갈비천왕/1,치킨이 식어서 왔어요ㅠㅜ,3,3,3,2,2020년 1월 4일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11069,굽네치킨&피자-성신여대점,sh**님,굽네 시카고 피자/1,너무 맛있어요 시카고 피자가 너무 먹고싶어서 시켰는데 최고네요,5,5,5,5,2020년 1월 2일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11070,굽네치킨&피자-성신여대점,손님,오리지널 치킨 ＋ 시카고 피자/1,"날씨탓인지 배달도 오래걸리고, 내가선택한메뉴가 바뀌어옴ㅠ",4,4,4,3,2019년 12월 30일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11071,굽네치킨&피자-성신여대점,du**님,굽네 오리지널/1(사이드 메뉴(매콤소스 추가)),적당히 배달 빨리오고 맛도 좋아요,4,4,4,4,2019년 12월 30일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11072,굽네치킨&피자-성신여대점,qh**님,볼케이노치킨＋갈비천왕피자/1,볼케이노 소스 꼭 찍어먹여야겠네요~ 매워서 좋아요,3,3,5,5,2019년 12월 29일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11073,굽네치킨&피자-성신여대점,po**님,굽네 시카고 피자/1,맛있네요! 😍😋👍👍,5,5,5,5,2019년 12월 21일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11074,굽네치킨&피자-성신여대점,gl**님,볼케이노 치킨 ＋ 시카고 피자/1,역시 굽네네용 너무 말있습니다,5,5,5,5,2019년 12월 14일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11075,굽네치킨&피자-성신여대점,손님,굽네 오리지널/1,오랜만에 먹었는데 맛있었어요👍친절한 배달!,5,5,5,5,2019년 12월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11076,굽네치킨&피자-성신여대점,ve**님,"각무 추가/2,감자-딥치즈 웨지¸/1,코카 콜라 1.25L¸¸¸/2",맛있게 먹을수있도록 따뜻해서 좋았습니다!,5,5,5,5,2019년 12월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11077,굽네치킨&피자-성신여대점,ss**님,갈비천왕 치킨 ＋ 시카고 피자/1,치킨맛은 우리가 아는 그맛이구요. 시카고 피자가 생각보다 맛있네요. 배달도 빠르고 여러모로 만족합니다.,5,5,5,5,2019년 12월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11078,굽네치킨&피자-성신여대점,le**님,"굽네 볼케이노 순살/1,마블링 소스 추가/1,사이즈업 콜라 1.25 L ¸/1",맛나고 뜨겁게잘왔습니다.,5,5,5,5,2019년 12월 10일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11079,굽네치킨&피자-성신여대점,손님,굽네 마라 볼케이노 윙/1,맛있게 잘 먹었습니다,5,5,5,5,2019년 12월 10일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11080,굽네치킨&피자-성신여대점,fk**님,굽네 오리지널/1,맛이 좋습니다다다다,5,5,5,5,2019년 12월 6일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11081,굽네치킨&피자-성신여대점,dl**님,굽네 스윗 볼케이노 순살/1,맛있어요👍👍👍👍👍👍,4,5,3,4,2019년 12월 4일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11082,굽네치킨&피자-성신여대점,손님,"굽네 마라 볼케이노 윙/1,굽네 딥치즈/1,마블링 소스 추가/1,고블링 소스 추가/1",맛잇게 먹었습니다~,5,5,5,5,2019년 12월 4일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11083,굽네치킨&피자-성신여대점,jo**님,"허니멜로 피자/1,두마리）볼케이노＋갈비천왕/1",만족합니다 재구매의사 있습니다,5,5,5,5,2019년 11월 27일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11084,굽네치킨&피자-성신여대점,ks**님,"굽네 오리지널/1,고블링 소스 추가/1,추가-마그마소스/1",맛있게잘먹었습니다~,5,5,5,5,2019년 11월 26일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11085,굽네치킨&피자-성신여대점,so**님,두마리）오리지널＋오리지널/1,가격이 적절하고 내용이 꼼꼼/알참/간식 또는 식사로도 같이 적당 ^^)),5,5,5,5,2019년 11월 25일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11086,굽네치킨&피자-성신여대점,db**님,굽네 오리지널/1,배달이 친절해요. 조금 느리게오긴하지만 맛있었음,5,4,5,4,2019년 11월 22일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11087,굽네치킨&피자-성신여대점,si**님,굽네 스윗 볼케이노 순살/1,맛있었어요 또 시킬 의향 있음,5,5,3,4,2019년 11월 21일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11088,굽네치킨&피자-성신여대점,ks**님,굽네 갈비천왕/1,맛있어요 신메뉴!!!!,5,5,5,5,2019년 11월 18일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11089,굽네치킨&피자-성신여대점,ji**님,"굽네 갈비천왕/1,콜라 500ml¸/1",맛있었어요. 갈이천왕은 밥이랑 같이 먹는거 추천드려요~~,4,5,4,4,2019년 11월 16일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11090,굽네치킨&피자-성신여대점,dn**님,"굽네 볼케이노 순살/1,추가-마그마소스/1",오랜만에 먹었는데 역시 맛있네요오,5,5,4,5,2019년 11월 16일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11091,굽네치킨&피자-성신여대점,pi**님,굽네 스윗 볼케이노/1,좋아요 very 감사합니다,5,5,5,5,2019년 11월 16일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11092,굽네치킨&피자-성신여대점,ga**님,굽네 갈비천왕/1,맛있게 잘먹었습니다,5,5,5,5,2019년 11월 16일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11093,굽네치킨&피자-성신여대점,pi**님,굽네 볼케이노 윙/1,1시간50분 걸렸네요 배달시간 지나서 전화 계속했는데 아예 안받으시고 껍질도 덜구웠는지 물컹거려서 맛도 그닥.. 이제 다른지점에서 시키려고요,1,1,1,1,2019년 11월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11094,굽네치킨&피자-성신여대점,dk**님,"굽네 갈비천왕/1,쌀떡볶이/1",80분 걸린다더니 1시간 50분 걸렸어요... 맛있어도 이정도 기다리니 너무.....,3,4,4,1,2019년 11월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11095,굽네치킨&피자-성신여대점,손님,오리지널 치트킹 세트 （매콤치즈）/1,배달시간 딱 1시간 20분 걸렸어요.. 이건좀 너무하지 않나요?,3,3,3,1,2019년 11월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11096,굽네치킨&피자-성신여대점,ad**님,굽네 오리지널 순살/1,뜨겁구 맛있었어요! 감사합니다 ㅎㅎ,4,5,4,4,2019년 11월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11097,굽네치킨&피자-성신여대점,손님,굽네 오리지널/1,양이 너무너무 작아요 ㅠ,4,4,3,5,2019년 11월 13일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11098,굽네치킨&피자-성신여대점,손님,굽네 오리지널/1,담백하고 괜찮았어요 소스 두개 있어서 맛있게 먹었습니다.,5,5,5,5,2019년 11월 13일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11099,굽네치킨&피자-성신여대점,ks**님,"굽네 오리지널/1,고블링 소스 추가/1",맛있게잘먹었습니다~,5,5,5,5,2019년 11월 10일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11100,굽네치킨&피자-성신여대점,ri**님,굽네 오리지널 순살/1,맛있어요!양은 굽네가 양이많은 브랜드는 아니어서 많지는 않았어요,5,5,4,5,2019년 11월 8일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11101,굽네치킨&피자-성신여대점,ks**님,"굽네 오리지널/1,고블링 소스 추가/1",맛있게잘먹었습니다~,5,5,5,5,2019년 11월 8일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11102,굽네치킨&피자-성신여대점,za**님,굽네 허니멜로 윙/1,배달 빠르고 좋네요 요기요 최고,5,5,5,5,2019년 11월 2일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11103,굽네치킨&피자-성신여대점,ye**님,굽네 마라 볼케이노 순살/1,양념치킨에 마라맛 돌돌말아 먹는 느낌이었어요 마라맛이 좀더 강했으면 하는..ㅎㅎ 양은 혼자먹기에 충분히 배불렀습니다^^,3,4,5,5,2019년 10월 31일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11104,굽네치킨&피자-성신여대점,wo**님,굽네 갈비천왕 순살/1,양이 조금 부족하네요,4,4,3,4,2019년 10월 28일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11105,굽네치킨&피자-성신여대점,rl**님,굽네 볼케이노/1,볼케이노 양념도 적당하고 따뜻하고 맛있어요!,5,5,5,5,2019년 10월 26일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11106,굽네치킨&피자-성신여대점,손님,굽네 볼케이노 순살/1,맛있어용 ㅎㅎㅎㅎ 담에 또 주문할게용,4,5,4,4,2019년 10월 25일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11107,굽네치킨&피자-성신여대점,1x**님,"굽네 갈비천왕/1,굽네 볼케이노/1",맛있습니다. 다만 배달이 조금 늦네요,5,4,4,3,2019년 10월 21일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11108,굽네치킨&피자-성신여대점,ks**님,"굽네 오리지널/1,고블링 소스 추가/1",맛있게잘먹었습니다~,5,5,5,5,2019년 10월 20일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11109,굽네치킨&피자-성신여대점,손님,두마리）오리지널＋오리지널/1,항상 맛있게 먹고 있습니다,5,5,5,5,2019년 10월 15일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11110,굽네치킨&피자-성신여대점,l_**님,굽네 딥치즈/1,가루 많이 뿌려주셔서 쪼~끔 짜요,5,5,5,5,2019년 10월 13일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11111,굽네치킨&피자-성신여대점,손님,"굽네 볼케이노/1,각무 추가/1",잊을수없는 존맛탱 친절하고 완전 짱입니당,5,5,5,3,2019년 10월 11일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11112,굽네치킨&피자-성신여대점,rk**님,굽네 오리지널 순살/1,제 최애치킨 굽네입니당ㅎㅎㅎ 오리지널 순살을 젤 좋아하구용 첨에 배달왔을 때 양이 적어보였으나 전혀 적진 않았습니다!! (물론 혼자 먹는 것이죠^^) 소스도 양 적당하고 딱 좋아요 자주 시키겠습니당><,5,5,5,5,2019년 10월 9일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11113,굽네치킨&피자-성신여대점,ks**님,"굽네 오리지널/1,고블링 소스 추가/1",맛있게잘먹었습니다~,5,5,5,5,2019년 10월 6일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11114,굽네치킨&피자-성신여대점,pu**님,굽네 스윗 볼케이노 순살/1,개존맛탱구리 볼케이노는 매워서 잘 못먹었는데 스윗볼케이노는 그닥 안맵고 맛있었어요 잘먹었습니당 매운거 잘 못드시는 분도 부담없이 드실 수 있어요. 참고로 전 매운건 간짬뽕이한계입니당,5,5,5,5,2019년 10월 1일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11115,굽네치킨&피자-성신여대점,ju**님,굽네 오리지널 순살/1,오리지날 처음인데 깔끔하네요,5,5,5,5,2019년 9월 28일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11116,굽네치킨&피자-성신여대점,lo**님,굽네 갈비천왕/1,역시 갈비천왕은 배신하지않아요~,5,5,5,5,2019년 9월 27일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11117,굽네치킨&피자-성신여대점,손님,두마리）오리지널＋오리지널/1,항상 감사히 먹고 있어요!!!,5,5,5,5,2019년 9월 27일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11118,굽네치킨&피자-성신여대점,ai**님,굽네 갈비천왕/1,요기요 치킨데이랑 처음 굽네 갈비천왕을 시켜 먹었는데 양도 많고 진짜 맛있었어요...^^ 같이 온 양념을 모르고 뿌려먹었는데 그래도 많이 짜지지 않고 맛이 더 진해져서 더 맛있는 기분이었어요...다 별 세개 하려다 치킨데이라 한시간정도 기다려서 받아서 별하나 뺐어요... 평소같으면 별 뺄 일은 없을듯요....^^,5,5,5,4,2019년 9월 26일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11119,굽네치킨&피자-성신여대점,wi**님,"굽네 오리지널/1,마블링 소스 추가/1",오늘 날라온 할인쿠폰과 슈퍼요기요 클럽 할인과 배달료 할인까지 모두 사용해서 하루종일 아무것도 못 먹고 있는 딸에게 배달을~~~♡,5,5,5,5,2019년 9월 25일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11120,굽네치킨&피자-성신여대점,je**님,"굽네 마라 볼케이노/1,햇반 추가（쌀:국내산）¸¸/1",마라향 나면서 부들부들 넘 맛있어요~~!!,5,5,5,3,2019년 9월 22일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
11121,굽네치킨&피자-성신여대점,du**님,"오리지널＋갈비천왕 피자/1,코카 콜라 1.25L¸¸¸/1",맛도양념오굿굿굿굿굿,5,5,5,5,2019년 9월 21일,12:00 - 23:59,서울 성북구 동선동2가 145 1층
